Tail_number,Summary,Owner,Airworthiness_Class,Serial_Number,Engine,Weight,Speed,Mode_S_Code,Status,Certificate_Issue_Date,Airworthiness_Date,Last_Action_Date,Expiration,Registry_Source
N911CK,2000 EUROCOPTER DEUTSCHLAND GMBH EC135T1Rotorcraft(12 seats / 2 engines),"COLLIER COUNTY EMSNAPLES, FL, US(Government)",Standard/Normal,0138,AMA/EXPRUNKNOWNENG(Turbo-shaft),"12,500-19,999lbs",Not defined,053115236 / AC9A9E,Assigned,2000-07-31,2000-10-26,2020-09-15,2023-10-31,FAA
N911ED,2009 BELL 429Rotorcraft(9 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Transport,57006,P&WCANADAPW207D(Turbo-shaft)Horsepower:572,"Less than 12,500lbs",Not defined,053115312 / AC9ACA,Assigned,2009-12-22,2010-03-17,2018-08-16,2022-01-31,FAA
N911ER,2009 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0764,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053115326 / AC9AD6,Assigned,2009-04-02,2009-06-09,2019-08-14,2023-01-31,FAA
N911ET,2007 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"EAST TEXAS AIR ONE LLCNASHVILLE, TN, US",Standard/Normal,0541,P&WCANADAPW206B(Turbo-shaft)Horsepower:431,"Less than 12,500lbs",Not defined,053115330 / AC9AD8,Assigned,2018-03-28,2007-05-29,2020-10-19,2024-03-31,FAA
N911FD,2000 BELL 412EPRotorcraft(15 seats / 2 engines),"MIAMI DADE FIRE RESCUEMIAMI, FL, US(Government)",Standard/Transport,36269,P&WCANADAPT6T-3SERIES(Turbo-shaft)Horsepower:900,"Less than 12,500lbs",Not defined,053115343 / AC9AE3,Assigned,2001-07-11,2000-10-27,2020-05-18,2023-10-31,FAA
N911FF,1992 BELL 206L-3Rotorcraft(7 seats / 1 engine),"COUNTY OF HAWAIIHILO, HI, US(Government)",Standard/Normal,51581,ALLISON250-C30SER(Turbo-shaft)Horsepower:650,"12,500-19,999lbs",Not defined,053115345 / AC9AE5,Assigned,1992-09-11,1992-06-17,2020-11-13,2024-04-30,FAA
N911FK,2001 SIKORSKY S-76CRotorcraft(14 seats / 2 engines),"MONROE COUNTY SHERIFFS OFFICEKEY WEST, FL, US(Government)",Standard/Transport,760518,TURBOMECAARRIEL2S1(Turbo-shaft)Horsepower:833,"Less than 12,500lbs",Not defined,053115351 / AC9AE9,Assigned,2018-09-25,2001-12-14,2019-03-19,2021-09-30,FAA
N911FR,1999 BELL 412EPRotorcraft(15 seats / 2 engines),"MIAMI DADE FIRE RESCUEMIAMI, FL, US(Government)",Standard/Transport,36248,P&WPT6SERIES(Turbo-shaft)Horsepower:500,"Less than 12,500lbs",Not defined,053115357 / AC9AEF,Assigned,2000-02-11,1999-12-21,2019-02-07,2022-07-31,FAA
N911GX,2007 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"CESSNA FINANCE CORPWICHITA, KS, US(Corporation)",Standard/Normal,53784,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053115416 / AC9B0E,Unknown,2007-10-19,2007-09-07,2018-03-13,2021-08-31,FAA
N911HR,1999 EUROCOPTER DEUTSCHLAND GMBH EC135P1Rotorcraft(7 seats / 2 engines),"HOLMES REGIONAL MEDICAL CENTER INCMELBOURNE, FL, US(Corporation)",Standard/Normal,0130,P&WCANADAPW206B(Turbo-shaft)Horsepower:431,"Less than 12,500lbs",Not defined,053115441 / AC9B21,Assigned,2000-08-15,2015-02-25,2020-10-26,2024-01-31,FAA
N911HY,2010 MD HELICOPTERS INC 369ERotorcraft(2 seats / 1 engine),"HAWAII COUNTY FIRE DEPARTMENTHILO, HI, US(Government)",Standard/Normal,0602E,ROLLS-ROYC250-C20R/2(Turbo-shaft)Horsepower:450,"Less than 12,500lbs",Not defined,053115450 / AC9B28,Assigned,2010-07-07,2010-03-04,2020-06-29,2023-11-30,FAA
N911KB,1999 EUROCOPTER DEUTSCHLAND GMBH EC135P1Rotorcraft(7 seats / 2 engines),"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)",Standard/Normal,0095,P&WCANADAPW206A(Turbo-shaft)Horsepower:621,"Less than 12,500lbs",Not defined,053115505 / AC9B45,Assigned,2006-02-21,2000-01-12,2019-07-16,2022-12-31,FAA
N911KS,2011 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"MED-TRANS CORPDENTON, TX, US(Corporation)",Standard/Normal,1012,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053115524 / AC9B54,Assigned,2011-12-30,2012-03-30,2020-09-30,2023-12-31,FAA
N911KX,2011 BELL HELICOPTER TEXTRON CANADA 429Rotorcraft(9 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Normal,57002,P&WCANADAPW207D1/D2(Turbo-shaft)Horsepower:621,"Less than 12,500lbs",Not defined,053115531 / AC9B59,Assigned,2013-02-21,2013-02-11,2018-09-18,2022-02-28,FAA
N911LF,2010 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)",Standard/Normal,0942,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053115542 / AC9B62,Assigned,2017-01-20,2017-04-11,2019-08-13,2023-01-31,FAA
N911LG,2013 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"PACIFIC WESTERN BANKCHICAGO, IL, US(Corporation)",Standard/Normal,54128,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053115543 / AC9B63,Assigned,2018-11-17,2013-01-22,2019-12-17,2021-11-30,FAA
N911LK,2002 SIKORSKY S-76CRotorcraft(14 seats / 2 engines),"MONROE COUNTY SHERIFFS OFFICEKEY WEST, FL, US(Government)",Standard/Transport,760523,TURBOMECAARRIEL2S1(Turbo-shaft)Horsepower:833,"Less than 12,500lbs",Not defined,053115546 / AC9B66,Assigned,2017-09-12,2002-04-18,2020-04-28,2023-09-30,FAA
N911LL,2007 BELL 407Rotorcraft(7 seats / 1 engine),"CESSNA FINANCE CORPWICHITA, KS, US(Corporation)",Standard/Normal,53792,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053115547 / AC9B67,Assigned,2007-11-14,2007-10-05,2018-08-14,2022-01-31,FAA
N911LS,2014 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"MED-TRANS CORPDENTON, TX, US(Corporation)",Standard/Normal,54540,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053115555 / AC9B6D,Assigned,2019-01-14,2014-09-24,2019-03-13,2022-01-31,FAA
N911MK,2008 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117 C-2Rotorcraft(8 seats / 2 engines),"AVERA MCKENNANSIOUX FALLS, SD, US(Corporation)",Standard/Transport,9218,TURBOMECAARRIEL1E2(Turbo-shaft)Horsepower:708,"Less than 12,500lbs",Not defined,053115577 / AC9B7F,Assigned,2008-11-20,2009-03-03,2019-03-01,2022-01-31,FAA
N911NE,2014 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"MED-TRANS CORPDENTON, TX, US(Corporation)",Standard/Normal,54486,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053115623 / AC9B93,Assigned,2020-08-20,2014-04-03,2020-08-20,2023-08-31,FAA
N911NM,2010 BELL HELICOPTER TEXTRON CANADA 429Rotorcraft(9 seats / 2 engines),"TRUIST EQUIPMENT FINANCE CORPATLANTA, GA, US(Corporation)",Standard/Normal,57031,P&WCANADAPW207D(Turbo-shaft)Horsepower:572,"Less than 12,500lbs",Not defined,053115632 / AC9B9A,Assigned,2020-10-26,2011-08-12,2020-11-12,2023-10-31,FAA
N911PB,1999 SIKORSKY S-76CRotorcraft(14 seats / 2 engines),"HEALTH CARE DISTRICT OF PALM BEACH COUNTYWEST PALM BEACH, FL, US(Government)",Standard/Normal,760503,AMA/EXPRUNKNOWNENG(Turbo-shaft),"Less than 12,500lbs",Not defined,053115651 / AC9BA9,Assigned,1999-11-22,1999-10-12,2018-08-03,2021-12-31,FAA
N911PN,2012 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"PNC EQUIPMENT FINANCE LLCBOISE, ID, US",Standard/Normal,1069,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053115664 / AC9BB4,Assigned,2013-07-30,2012-12-13,2019-06-21,2022-07-31,FAA
N911PX,2008 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"METRO AVIATION INCSHREVEPORT, LA, US(Corporation)",Standard/Normal,0667,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053115675 / AC9BBD,Assigned,2008-06-30,2008-09-30,2020-03-17,2023-08-31,FAA
N911RA,2005 BELL 412EPRotorcraft(15 seats / 2 engines),"MIAMI DADE FIRE & RESCUEMIAMI, FL, US(Government)",Standard/Transport,36358,P&WCANADAPT6T-3SERIES(Turbo-shaft)Horsepower:900,"Less than 12,500lbs",Not defined,053115732 / AC9BDA,Assigned,2005-09-29,2005-07-29,2018-03-22,2021-08-31,FAA
N911RR,2002 SIKORSKY S-76CRotorcraft(14 seats / 2 engines),"MONROE COUNTY SHERIFFS OFFICEKEY WEST, FL, US(Government)",Standard/Transport,760524,TURBOMECAARRIEL2S1(Turbo-shaft)Horsepower:833,"Less than 12,500lbs",Not defined,053115751 / AC9BE9,Assigned,2016-09-30,2002-05-06,2019-04-10,2022-09-30,FAA
N911SM,1998 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117-B2Rotorcraft(4 seats / 1 engine),"MERCY FLIGHT CENTRAL HOLDING LLCCANANDAIGUA, NY, US",Standard/Transport,7253,LYCOMINGLTS-101SER(Turbo-shaft)Horsepower:317,"Less than 12,500lbs",Not defined,053115776 / AC9BFE,Assigned,2016-07-11,1998-12-18,2019-02-15,2022-07-31,FAA
N911SV,2007 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"SAINT VINCENTS HEALTHCAREBILLINGS, MT, US(Corporation)",Standard/Normal,0598,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053116006 / AC9C06,Assigned,2015-11-19,2015-07-30,2018-06-22,2021-11-30,FAA
N911TB,2009 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117 C-2Rotorcraft(8 seats / 2 engines),"COOK CHILDREN'S HEALTH ENTERPRISESFORT WORTH, TX, US(Corporation)",Standard/Transport,9281,TURBOMECAARRIEL1E2(Turbo-shaft)Horsepower:708,"Less than 12,500lbs",Not defined,053116015 / AC9C0D,Assigned,2020-11-05,2009-12-16,2020-11-05,2023-11-30,FAA
N911TG,1993 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117 C-1Rotorcraft(4 seats / 1 engine),"FLORIDA HEALTH SCIENCES INC DBATAMPA, FL, US(Corporation)",Standard/Transport,7506,TURBOMECAARRIEL1SER(Turbo-shaft)Horsepower:681,"Less than 12,500lbs",Not defined,053116022 / AC9C12,Assigned,2009-12-21,1994-04-25,2018-10-15,2022-03-31,FAA
N911UF,2013 EUROCOPTER EC 155 B1Rotorcraft(6 seats / 2 engines),"SHANDS TEACHING HOSPITAL AND CLINICS INCGAINESVILLE, FL, US(Corporation)",Standard/Transport,6983,TURBOMECAARRIEL2C2(Turbo-shaft)Horsepower:821,"Less than 12,500lbs",Not defined,053116052 / AC9C2A,Assigned,2014-01-24,2014-05-02,2019-08-14,2023-01-31,FAA
N911UG,2005 AIRBUS HELICOPTERS DEUTSCHLAND EC135T2+Rotorcraft(8 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Normal,0416,TURBOMECAARRIUS2B2(Turbo-shaft)Horsepower:642,"12,500-19,999lbs",Not defined,053116053 / AC9C2B,Assigned,2017-10-03,2005-08-29,2020-05-12,2023-10-31,FAA
N911XA,2000 EUROCOPTER DEUTSCHLAND GMBH EC135T1Rotorcraft(12 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0132,TURBOMECAARRIUS2B1(Turbo-shaft)Horsepower:577,"12,500-19,999lbs",Not defined,053116160 / AC9C70,Assigned,2011-05-09,2001-01-17,2019-12-13,2023-05-31,FAA
N911XB,2000 EUROCOPTER DEUTSCHLAND GMBH EC135T1Rotorcraft(12 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0154,TURBOMECAARRIUS2B1(Turbo-shaft)Horsepower:577,"12,500-19,999lbs",Not defined,053116161 / AC9C71,Assigned,2011-01-24,2004-05-14,2019-08-14,2023-01-31,FAA
N911XC,2000 EUROCOPTER DEUTSCHLAND GMBH EC135T1Rotorcraft(12 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0143,TURBOMECAARRIEL2B1(Turbo-shaft)Horsepower:747,"12,500-19,999lbs",Not defined,053116162 / AC9C72,Assigned,2010-11-09,2000-10-10,2019-06-13,2022-11-30,FAA
N911XF,2000 EUROCOPTER DEUTSCHLAND GMBH EC135P1Rotorcraft(7 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0167,P&WCANADAPW206BSERIES(Turbo-shaft)Horsepower:431,"Less than 12,500lbs",Not defined,053116165 / AC9C75,Assigned,2017-03-08,2001-01-13,2019-10-15,2023-03-31,FAA
N911XG,2000 EUROCOPTER DEUTSCHLAND GMBH EC135T1Rotorcraft(12 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,0157,TURBOMECAARRIUS2B1(Turbo-shaft)Horsepower:577,"12,500-19,999lbs",Not defined,053116166 / AC9C76,Assigned,2010-11-09,2007-08-30,2019-06-13,2022-11-30,FAA
N911XM,2013 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"AIR MED SERVICES LLCLAFAYETTE, LA, US",Standard/Normal,1105,P&WCANADAPW206B2(Turbo-shaft)Horsepower:447,"Less than 12,500lbs",Not defined,053116173 / AC9C7B,Assigned,2018-12-27,2019-06-13,2018-12-27,2021-12-31,FAA
N912CC,2013 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117 C-2Rotorcraft(8 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Transport,9595,TURBOMECAARRIEL1E2(Turbo-shaft)Horsepower:708,"Less than 12,500lbs",Not defined,053117116 / AC9E4E,Assigned,2015-09-23,2014-11-05,2018-01-10,2018-09-30,FAA
N912ET,1987 MESSERSCHMITT-BOLKOW-BLOHM GMB BO 105 CBS-4Rotorcraft(1 seats / 2 engines),"SKY WEST AVIATION INC TRUSTEEALBUQUERQUE, NM, US(Corporation)",Standard/Normal,S-772,ALLISON250-C20B(Turbo-shaft)Horsepower:420,"Less than 12,500lbs",Not defined,053117217 / AC9E8F,Assigned,2020-09-29,2019-05-08,2020-09-29,2023-09-30,FAA
N912GX,2007 BELL 407Rotorcraft(7 seats / 1 engine),"CESSNA FINANCE CORPWICHITA, KS, US(Corporation)",Standard/Normal,53785,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053117305 / AC9EC5,Assigned,2007-10-19,2007-08-10,2018-03-13,2021-08-31,FAA
N913EF, MESSERSCHMITT BK 117Rotorcraft(11 seats / 2 engines),"SALE REPORTEDWEST MIFFLIN, PA, US(Individual)",Unknown/Unknown,S-7032,(Turbo-shaft),"Less than 12,500lbs",Not defined,053121072 / ACA23A,Unknown,,,2009-02-10,,FAA
N913ET,2007 EUROCOPTER DEUTSCHLAND GMBH EC 135 P2+Rotorcraft(7 seats / 2 engines),"EAST TEXAS AIR ONE LLCNASHVILLE, TN, US",Standard/Normal,0562,P&WCANADAPW206B(Turbo-shaft)Horsepower:431,"Less than 12,500lbs",Not defined,053121106 / ACA246,Assigned,2018-03-28,2007-07-19,2020-10-19,2024-03-31,FAA
N913LH, EUROCOPTER DEUTSCHLAND GMBH EC135T2Rotorcraft(12 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Unknown/Unknown,405,(Turbo-shaft),"12,500-19,999lbs",Not defined,053121322 / ACA2D2,Assigned,2013-01-18,,2018-08-16,2022-01-31,FAA
N913SM,2008 AMERICAN EUROCOPTER LLC AS350B3Rotorcraft(7 seats / 1 engine),"SISTERS OF CHARITY OF LEAVENWORTH HEALTH SYSTEMSGRAND JUNCTION, CO, US(Corporation)",Standard/Normal,4600,TURBOMECAARRIEL2B1(Turbo-shaft)Horsepower:747,"Less than 12,500lbs",Not defined,053121554 / ACA36C,Assigned,2014-02-10,2008-12-20,2019-09-19,2023-02-28,FAA
N914ET,1997 EUROCOPTER DEUTSCHLAND GMBH EC135P1Rotorcraft(7 seats / 2 engines),"EAST TEXAS AIR ONE LLCNASHVILLE, TN, US",Standard/Normal,0018,P&WCANADAPW206A(Turbo-shaft)Horsepower:621,"Less than 12,500lbs",Not defined,053122775 / ACA5FD,Assigned,2018-03-28,1999-02-04,2020-10-19,2024-03-31,FAA
N914SM,2018 AIRBUS HELICOPTERS INC AS350B3Rotorcraft(7 seats / 1 engine),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Normal,8536,SAFRANARRIEL2D(Turbo-shaft)Horsepower:952,"Less than 12,500lbs",Not defined,053123443 / ACA723,Assigned,2019-01-23,2018-10-19,2019-07-08,2022-01-31,FAA
N914TH, EUROCOPTER DEUTSCHLAND GMBH EC135T2Rotorcraft(12 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Unknown/Unknown,0440,(Turbo-shaft),"12,500-19,999lbs",Not defined,053123470 / ACA738,Assigned,2011-04-04,,2019-11-18,2023-04-30,FAA
N915ME,2010 EUROCOPTER DEUTSCHLAND GMBH EC 135 T2+Rotorcraft(12 seats / 2 engines),"CENTER FOR EMERGENCY MEDICINE OF WESTERN PAWEST MIFFLIN, PA, US(Corporation)",Standard/Normal,0910,TURBOMECAARRIUS2B2(Turbo-shaft)Horsepower:642,"12,500-19,999lbs",Not defined,053125126 / ACAA56,Assigned,2010-06-30,2010-09-22,2020-04-14,2023-08-31,FAA
N915UF,2016 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"TEXTRON AVIATION FINANCE CORPWICHITA, KS, US(Corporation)",Standard/Normal,54686,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053125406 / ACAB06,Assigned,2017-03-01,2016-03-08,2019-10-15,2023-03-31,FAA
N916EM,2004 EUROCOPTER AS 350 B2Rotorcraft(6 seats / 1 engine),"MED TRANS CORPDENTON, TX, US(Corporation)",Standard/Normal,3835,TURBOMECAARRIEL1D1(Turbo-shaft)Horsepower:712,"Less than 12,500lbs",Not defined,053126545 / ACAD65,Assigned,2018-11-17,2004-09-02,2018-11-17,2021-11-30,FAA
N916LH,2007 EUROCOPTER DEUTSCHLAND GMBH EC 135 T2+Rotorcraft(12 seats / 2 engines),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Normal,0554,TURBOMECAARRIUS2B2(Turbo-shaft)Horsepower:642,"12,500-19,999lbs",Not defined,053126767 / ACADF7,Assigned,2017-10-06,2007-05-10,2020-05-12,2023-10-31,FAA
N916LL,2011 EUROCOPTER EC 155 B1Rotorcraft(6 seats / 2 engines),"MILTON S HERSHEY MEDICAL CENTERHERSHEY, PA, US(Corporation)",Standard/Transport,6885,TURBOMECAARRIEL2C2(Turbo-shaft)Horsepower:821,"Less than 12,500lbs",Not defined,053126772 / ACADFA,Assigned,2016-10-26,2015-04-11,2019-06-14,2022-10-31,FAA
N917CB,2014 SIKORSKY S-92ARotorcraft(19 seats / 1 engine),"NORTH SLOPE BOROUGHBARROW, AK, US(Government)",Standard/Transport,920272,GECT7-8A(Turbo-shaft)Horsepower:2520,"12,500-19,999lbs",Not defined,053130340 / ACB0E0,Assigned,2015-01-21,2014-12-29,2020-08-18,2024-01-31,FAA
N918EC,2007 EUROCOPTER DEUTSCHLAND GMBH MBB-BK 117 C-2Rotorcraft(8 seats / 2 engines),"PITT COUNTY MEMORIAL HOSPITAL INC DBAGREENVILLE, NC, US(Corporation)",Standard/Transport,9121,SAFRANARRIEL1E2(Turbo-shaft)Horsepower:708,"Less than 12,500lbs",Not defined,053132312 / ACB4CA,Assigned,2019-11-25,2019-03-15,2019-11-25,2022-11-30,FAA
N919CM,2005 SIKORSKY S-76C-2Rotorcraft(15 seats / 2 engines),"PHI AVIATION LLCLAFAYETTE, LA, US",Standard/Transport,760607,TURBOMECAARRIEL2S2(Turbo-shaft)Horsepower:817,"Less than 12,500lbs",Not defined,053134130 / ACB858,Assigned,2019-09-05,2005-12-28,2020-05-26,2022-09-30,FAA
N919SF,1991 SIKORSKY S-76Rotorcraft(14 seats / 2 engines),"AIR ER LLCCORINTH, TX, US",Standard/Transport,760370,TURBOMECAARRIELSERIES(Turbo-shaft)Horsepower:985,"Less than 12,500lbs",Not defined,053134660 / ACB9B0,Assigned,2018-02-05,2004-08-18,2020-10-17,2024-02-29,FAA
N91DK,2005 EUROCOPTER AS 350 B2Rotorcraft(6 seats / 1 engine),"DEKALB POLICE DEPARTMENTTUCKER, GA, US(Government)",Standard/Normal,3918,TURBOMECAARRIEL1D1(Turbo-shaft)Horsepower:712,"Less than 12,500lbs",Not defined,053112247 / AC94A7,Assigned,2012-04-24,2005-08-20,2021-02-24,2024-04-30,FAA
N91LT,1997 BELL 206-L4Rotorcraft(7 seats / 1 engine),"AIRMD LLCWICHITA, KS, US",Standard/Normal,52195,ALLISON250-C30SER(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053112536 / AC955E,Unknown,2012-08-08,1997-05-27,2018-08-27,2021-08-31,FAA
N91SV, AGUSTA SPA A109ERotorcraft(8 seats / 2 engines),"SAINT VINCENT MERCY MEDICAL CENTERTOLEDO, OH, US(Corporation)",Unknown/Unknown,11627,(Turbo-shaft),"Less than 12,500lbs",Not defined,053112766 / AC95F6,Assigned,2005-07-21,,2020-08-14,2024-01-31,FAA
N921EM,2014 AIRBUS HELICOPTERS INC AS350B2Rotorcraft(7 seats / 1 engine),"UMB BANK NA TRUSTEESALT LAKE CITY, UT, US(Corporation)",Standard/Normal,7886,TURBOMECAARRIEL1D1(Turbo-shaft)Horsepower:712,"Less than 12,500lbs",Not defined,053141121 / ACC251,Assigned,2018-12-04,2014-07-16,2018-12-04,2021-12-31,FAA
N922EM,2013 EUROCOPTER AS 350 B2 ECUREUILRotorcraft(6 seats / 1 engine),"MED-TRANS CORPDENTON, TX, US(Corporation)",Standard/Normal,7590,TURBOMECAARRIEL1D1(Turbo-shaft)Horsepower:712,"Less than 12,500lbs",Not defined,053143010 / ACC608,Assigned,2019-08-02,2013-05-30,2019-08-02,2022-08-31,FAA
N922RJ,2013 EUROCOPTER EC 130 T2Rotorcraft(8 seats / 1 engine),"ENLOE MEDICAL CENTER DBACHICO, CA, US(Corporation)",Experimental,7628,TURBOMECAARRIEL2D(Turbo-shaft)Horsepower:802,"12,500-19,999lbs",Not defined,053143430 / ACC718,Assigned,2013-07-18,2014-12-18,2019-06-12,2022-07-31,FAA
N922RU,2001 EUROCOPTER AS 350 B2Rotorcraft(6 seats / 1 engine),"ENLOE MEDICAL CENTER DBACHICO, CA, US(Corporation)",Standard/Normal,3422,TURBOMECAARRIEL1SER(Turbo-shaft)Horsepower:681,"Less than 12,500lbs",Not defined,053143442 / ACC722,Assigned,2001-12-05,2001-06-29,2019-02-12,2022-05-31,FAA
N922TG,2012 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"BUCKEYE LEASING LLCSHREVEPORT, LA, US",Standard/Normal,54375,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053143510 / ACC748,Assigned,2013-07-02,2012-11-28,2019-02-12,2022-07-31,FAA
N925MD,2001 BELL 407Rotorcraft(7 seats / 1 engine),"AIRMD LLCWICHITA, KS, US",Standard/Normal,53477,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053150724 / ACD1D4,Assigned,2017-01-23,2016-06-09,2019-08-20,2023-01-31,FAA
N927AM,2015 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"AIR METHODS CORPGREENWOOD VILLAGE, CO, US(Corporation)",Standard/Normal,54601,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053154067 / ACD837,Assigned,2016-03-30,2015-05-21,2018-10-19,2022-03-31,FAA
N92LF,2004 AGUSTA SPA A109ERotorcraft(8 seats / 2 engines),"LIFE FLIGHT NETWORK LLCAURORA, OR, US",Standard/Normal,11604,P&WCANADAPW206C(Turbo-shaft)Horsepower:561,"Less than 12,500lbs",Not defined,053136321 / ACBCD1,Assigned,2014-04-02,2004-04-14,2019-11-13,2023-04-30,FAA
N932ME,2010 EUROCOPTER DEUTSCHLAND GMBH EC 135 T2+Rotorcraft(12 seats / 2 engines),"CENTER FOR EMERGENCY MEDICINE OF WESTERN PAWEST MIFFLIN, PA, US(Corporation)",Standard/Normal,0922,TURBOMECAARRIUS2B2(Turbo-shaft)Horsepower:642,"12,500-19,999lbs",Not defined,053167057 / ACEE2F,Assigned,2010-08-27,2010-12-06,2020-08-17,2024-01-31,FAA
N932SF,2005 BELL 407Rotorcraft(7 seats / 1 engine),"REGISTRATION PENDINGCHANDLER, AZ, US(Individual)",Standard/Normal,53653,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053167255 / ACEEAD,Pending,,2005-08-02,2021-03-04,,FAA
N933TG,2012 BELL HELICOPTER TEXTRON CANADA 407Rotorcraft(8 seats / 1 engine),"BUCKEYE LEASING LLCSHREVEPORT, LA, US",Standard/Normal,54376,ROLLS-ROYC250-C47B(Turbo-shaft)Horsepower:650,"Less than 12,500lbs",Not defined,053171176 / ACF27E,Assigned,2013-07-05,2012-11-28,2019-02-12,2022-07-31,FAA
N934EM,2012 EUROCOPTER AS 350 B3Rotorcraft(6 seats / 1 engine),"TVPX AIRCRAFT SOLUTIONS INC TRUSTEENORTH SALT LAKE, UT, US(Corporation)",Standard/Normal,7422,TURBOMECAARRIEL2D(Turbo-shaft)Horsepower:802,"Less than 12,500lbs",Not defined,053172365 / ACF4F5,Assigned,2017-05-11,2012-10-29,2019-12-11,2023-05-31,FAA
